transaction_id,amount,payment_method,failure_reason,bank,hour_of_day,day_of_week,is_weekend,prev_retry_attempts,customer_success_rate_history,retry_success
txn_000337,414.11,UPI,insufficient_funds,SBI,12,3,0,1,0.574,0
txn_000338,543.11,UPI,expired_card,IDFC,18,4,0,3,0.465,0
txn_000339,348.3,Credit Card,bank_server_down,ICICI,4,2,0,0,0.485,0
txn_000340,473.84,Debit Card,bank_server_down,SBI,5,3,0,0,0.771,1
txn_000341,1451.17,UPI,network_timeout,ICICI,6,2,0,1,0.801,1
txn_000342,966.18,UPI,bank_server_down,Axis,13,2,0,1,0.657,1
txn_000343,311.01,Netbanking,insufficient_funds,HDFC,21,3,0,1,0.761,1
txn_000344,728.58,Debit Card,card_declined,IDFC,16,2,0,4,0.808,0
txn_000345,715.32,UPI,card_declined,Yes Bank,3,6,1,0,0.773,0
txn_000346,803.39,UPI,insufficient_funds,HDFC,1,1,0,0,0.156,1
txn_000347,726.99,UPI,insufficient_funds,Yes Bank,19,4,0,0,0.903,0
txn_000348,1470.23,Netbanking,card_declined,Yes Bank,15,2,0,0,0.911,1
txn_000349,1524.44,Debit Card,network_timeout,IDFC,0,1,0,1,0.916,0
txn_000350,2328.18,Debit Card,insufficient_funds,IDFC,12,0,0,0,0.51,0
txn_000351,370.47,Debit Card,wrong_otp,SBI,6,5,1,0,0.777,0
txn_000352,174.31,UPI,insufficient_funds,SBI,21,6,1,0,0.869,1
txn_000353,231.29,Debit Card,wrong_otp,HDFC,13,6,1,0,0.564,0
txn_000354,606.47,Netbanking,insufficient_funds,Axis,20,4,0,0,0.859,1
txn_000355,564.34,Credit Card,insufficient_funds,SBI,6,3,0,0,0.617,0
txn_000356,1072.71,UPI,bank_server_down,Kotak,8,3,0,1,0.881,0
txn_000357,453.59,UPI,insufficient_funds,SBI,12,6,1,0,0.663,1
txn_000358,1241.34,UPI,network_timeout,ICICI,1,0,0,3,0.851,0
txn_000359,1111.61,UPI,insufficient_funds,ICICI,16,0,0,0,0.753,0
txn_000360,584.33,UPI,network_timeout,HDFC,1,6,1,0,0.364,1
txn_000361,329.69,UPI,insufficient_funds,Kotak,8,4,0,1,0.625,0
txn_000362,1290.42,Debit Card,bank_server_down,HDFC,20,1,0,1,0.735,1
txn_000363,665.61,UPI,network_timeout,IDFC,23,6,1,1,0.921,0
txn_000364,2015.17,UPI,bank_server_down,Axis,2,1,0,2,0.612,1
txn_000365,2679.68,Wallet,network_timeout,Yes Bank,15,4,0,1,0.813,1
txn_000366,895.23,Credit Card,wrong_otp,IDFC,13,6,1,0,0.92,0
txn_000367,706.11,Credit Card,network_timeout,HDFC,12,5,1,0,0.839,1
txn_000368,242.99,Wallet,insufficient_funds,IDFC,1,3,0,2,0.747,1
txn_000369,468.98,Credit Card,wrong_otp,Axis,21,5,1,0,0.341,0
txn_000370,502.71,UPI,bank_server_down,Kotak,4,6,1,1,0.563,0
txn_000371,1198.29,Debit Card,risk_flagged,Kotak,13,1,0,1,0.784,0
txn_000372,1171.72,Credit Card,insufficient_funds,ICICI,17,4,0,0,0.869,0
txn_000373,84.95,UPI,insufficient_funds,ICICI,20,3,0,0,0.495,0
txn_000374,520.26,Credit Card,bank_server_down,IDFC,8,0,0,3,0.871,1
txn_000375,601.86,UPI,insufficient_funds,HDFC,17,3,0,0,0.689,1
txn_000376,427.52,UPI,wrong_otp,SBI,7,5,1,0,0.752,1
txn_000377,3585.24,UPI,card_declined,SBI,13,5,1,0,0.921,0
txn_000378,769.62,Wallet,network_timeout,IDFC,9,2,0,1,0.664,1
txn_000379,229.6,UPI,insufficient_funds,Kotak,7,2,0,0,0.625,1
txn_000380,753.07,Debit Card,insufficient_funds,IDFC,15,6,1,1,0.75,1
txn_000381,5164.56,UPI,bank_server_down,ICICI,2,6,1,1,0.603,0
txn_000382,497.68,Credit Card,insufficient_funds,HDFC,3,6,1,0,0.496,0
txn_000383,267.93,Credit Card,risk_flagged,Yes Bank,1,5,1,0,0.563,0
txn_000384,1206.51,Credit Card,insufficient_funds,HDFC,5,6,1,0,0.835,0
txn_000385,1275.82,Debit Card,expired_card,Axis,8,4,0,2,0.471,0
txn_000386,311.54,UPI,bank_server_down,Axis,0,6,1,1,0.593,1
txn_000387,318.87,UPI,network_timeout,Axis,6,6,1,0,0.874,0
txn_000388,1235.07,UPI,wrong_otp,HDFC,14,4,0,1,0.805,1
txn_000389,1242.83,Netbanking,wrong_otp,HDFC,22,5,1,1,0.96,0
txn_000390,4146.25,UPI,insufficient_funds,Yes Bank,18,4,0,0,0.775,0
txn_000391,602.51,Credit Card,bank_server_down,IDFC,5,2,0,1,0.91,1
txn_000392,468.3,UPI,network_timeout,HDFC,7,5,1,0,0.775,1
txn_000393,1624.97,Debit Card,expired_card,Axis,0,6,1,0,0.622,0
txn_000394,223.58,UPI,bank_server_down,HDFC,12,2,0,1,0.885,1
txn_000395,1979.94,UPI,insufficient_funds,HDFC,22,0,0,0,0.656,0
txn_000396,410.85,Wallet,bank_server_down,SBI,6,0,0,1,0.752,1
txn_000397,348.52,Netbanking,network_timeout,IDFC,16,0,0,0,0.871,0
txn_000398,1623.06,UPI,insufficient_funds,HDFC,9,6,1,0,0.767,1
txn_000399,421.09,Netbanking,insufficient_funds,Yes Bank,1,6,1,0,0.795,0
txn_000400,251.95,Credit Card,card_declined,IDFC,19,0,0,1,0.806,1
txn_000401,364.16,Netbanking,card_declined,ICICI,5,3,0,1,0.365,0
txn_000402,3316.11,Debit Card,insufficient_funds,Yes Bank,5,1,0,0,0.61,0
txn_000403,231.58,Credit Card,insufficient_funds,Kotak,6,0,0,0,0.894,1
txn_000404,546.25,UPI,bank_server_down,Kotak,23,3,0,0,0.858,1
txn_000405,2253.6,Wallet,network_timeout,ICICI,21,6,1,0,0.428,1
txn_000406,84.49,UPI,wrong_otp,SBI,10,5,1,2,0.953,0
txn_000407,109.51,UPI,insufficient_funds,HDFC,12,2,0,0,0.937,1
txn_000408,304.84,UPI,insufficient_funds,Kotak,17,6,1,0,0.969,0
txn_000409,466.59,Wallet,insufficient_funds,Yes Bank,1,5,1,1,0.953,0
txn_000410,362.32,UPI,card_declined,ICICI,20,2,0,0,0.518,1
txn_000411,524.12,Debit Card,insufficient_funds,Kotak,2,4,0,1,0.463,1
txn_000412,691.83,UPI,network_timeout,ICICI,2,6,1,0,0.75,1
txn_000413,599.26,UPI,card_declined,ICICI,5,4,0,1,0.707,1
txn_000414,2334.15,Debit Card,network_timeout,Kotak,11,1,0,0,0.845,0
txn_000415,1998.72,Netbanking,bank_server_down,IDFC,5,1,0,0,0.688,0
txn_000416,7818.22,Netbanking,network_timeout,Axis,17,0,0,1,0.645,1
txn_000417,731.97,UPI,risk_flagged,HDFC,13,4,0,0,0.907,1
txn_000418,1302.91,Credit Card,card_declined,IDFC,9,3,0,0,0.611,0
txn_000419,918.91,Credit Card,bank_server_down,Kotak,5,4,0,2,0.753,1
txn_000420,1281.74,UPI,expired_card,Axis,23,5,1,1,0.702,1
txn_000421,297.33,Credit Card,bank_server_down,HDFC,10,4,0,0,0.918,1
txn_000422,535.71,UPI,risk_flagged,IDFC,15,6,1,0,0.724,0
txn_000423,374.9,Credit Card,wrong_otp,SBI,22,0,0,1,0.902,1
txn_000424,408.42,Credit Card,insufficient_funds,Axis,8,1,0,1,0.944,0
txn_000425,104.62,Netbanking,wrong_otp,HDFC,1,3,0,0,0.826,1
txn_000426,534.39,UPI,insufficient_funds,SBI,11,4,0,0,0.653,1
txn_000427,412.0,UPI,network_timeout,HDFC,17,0,0,0,0.909,0
txn_000428,878.57,Debit Card,bank_server_down,ICICI,15,2,0,1,0.747,0
txn_000429,218.8,UPI,insufficient_funds,Yes Bank,7,3,0,1,0.856,0
txn_000430,314.39,UPI,network_timeout,ICICI,1,5,1,0,0.631,1
txn_000431,820.14,UPI,insufficient_funds,Axis,1,1,0,0,0.602,0
txn_000432,1148.01,Debit Card,wrong_otp,IDFC,12,2,0,0,0.249,1
txn_000433,491.96,UPI,card_declined,IDFC,11,5,1,0,0.88,0
txn_000434,195.18,Wallet,insufficient_funds,HDFC,7,2,0,0,0.934,1
txn_000435,462.64,UPI,card_declined,SBI,15,6,1,0,0.879,0
txn_000436,365.94,Credit Card,network_timeout,Axis,10,1,0,0,0.982,1
txn_000437,526.62,Debit Card,bank_server_down,ICICI,9,0,0,0,0.905,1
txn_000438,206.46,Credit Card,wrong_otp,IDFC,12,4,0,0,0.808,1
txn_000439,481.3,Debit Card,bank_server_down,Yes Bank,5,6,1,0,0.655,0
txn_000440,277.03,Debit Card,card_declined,IDFC,8,1,0,0,0.691,1
txn_000441,157.02,Debit Card,card_declined,IDFC,10,1,0,0,0.833,1
txn_000442,628.83,Debit Card,insufficient_funds,Kotak,2,5,1,0,0.891,0
txn_000443,1197.8,Credit Card,risk_flagged,IDFC,7,1,0,3,0.721,0
txn_000444,2173.85,UPI,expired_card,IDFC,10,6,1,0,0.825,1
txn_000445,1134.84,Debit Card,insufficient_funds,HDFC,5,0,0,0,0.539,0
txn_000446,688.15,UPI,network_timeout,SBI,20,3,0,1,0.618,0
txn_000447,291.05,Netbanking,insufficient_funds,Yes Bank,23,6,1,0,0.758,0
txn_000448,407.99,Debit Card,network_timeout,ICICI,6,3,0,1,0.652,0
txn_000449,250.93,Netbanking,wrong_otp,HDFC,13,4,0,0,0.552,0
txn_000450,890.3,UPI,wrong_otp,HDFC,18,2,0,2,0.762,0
txn_000451,1092.36,UPI,card_declined,SBI,15,5,1,0,0.786,0
txn_000452,134.84,UPI,card_declined,Kotak,5,2,0,0,0.91,1
txn_000453,7179.67,Debit Card,insufficient_funds,IDFC,23,2,0,1,0.907,0
txn_000454,545.2,UPI,card_declined,Axis,2,3,0,1,0.742,1
txn_000455,1827.97,UPI,card_declined,SBI,4,4,0,1,0.847,0
txn_000456,2706.83,UPI,network_timeout,Kotak,17,6,1,0,0.785,0
txn_000457,1112.31,Credit Card,card_declined,HDFC,20,1,0,1,0.668,0
txn_000458,326.84,UPI,expired_card,Kotak,20,1,0,0,0.583,0
txn_000459,1780.33,Debit Card,wrong_otp,IDFC,13,3,0,0,0.774,0
txn_000460,1757.43,Debit Card,risk_flagged,SBI,17,5,1,0,0.83,1
txn_000461,343.27,UPI,bank_server_down,IDFC,4,1,0,0,0.867,1
txn_000462,367.78,Credit Card,insufficient_funds,Axis,14,1,0,1,0.92,1
txn_000463,336.78,Credit Card,bank_server_down,HDFC,15,4,0,2,0.617,0
txn_000464,74.35,Debit Card,network_timeout,HDFC,15,1,0,0,0.561,0
txn_000465,499.06,Debit Card,card_declined,Kotak,0,1,0,1,0.874,0
txn_000466,2328.86,Debit Card,insufficient_funds,Kotak,16,5,1,1,0.903,1
txn_000467,198.21,UPI,insufficient_funds,IDFC,10,2,0,1,0.673,0
txn_000468,2081.54,Debit Card,insufficient_funds,HDFC,0,3,0,0,0.398,0
txn_000469,2640.5,UPI,bank_server_down,HDFC,16,0,0,0,0.679,1
txn_000470,14956.63,Debit Card,insufficient_funds,Yes Bank,3,4,0,0,0.927,0
txn_000471,577.36,Wallet,card_declined,Kotak,6,3,0,0,0.84,1
txn_000472,344.31,Netbanking,wrong_otp,IDFC,17,3,0,2,0.518,0
txn_000473,822.93,Netbanking,insufficient_funds,Yes Bank,4,4,0,1,0.926,0
txn_000474,1741.81,UPI,bank_server_down,SBI,0,5,1,0,0.976,1
txn_000475,1495.01,Debit Card,card_declined,HDFC,15,2,0,1,0.679,0
txn_000476,386.65,UPI,risk_flagged,HDFC,6,1,0,1,0.963,0
txn_000477,396.78,UPI,network_timeout,ICICI,23,0,0,1,0.615,1
txn_000478,830.06,Debit Card,insufficient_funds,IDFC,4,1,0,2,0.948,0
txn_000479,394.88,UPI,card_declined,SBI,5,3,0,0,0.92,1
txn_000480,712.0,Debit Card,card_declined,ICICI,10,5,1,1,0.738,0
txn_000481,1678.47,UPI,bank_server_down,IDFC,5,1,0,0,0.656,1
txn_000482,1462.85,UPI,risk_flagged,IDFC,6,6,1,2,0.783,0
txn_000483,180.33,UPI,network_timeout,ICICI,6,2,0,1,0.674,0
txn_000484,344.11,UPI,insufficient_funds,HDFC,20,3,0,1,0.851,1
txn_000485,336.02,Netbanking,wrong_otp,SBI,6,1,0,1,0.944,0
txn_000486,671.25,UPI,wrong_otp,Axis,0,3,0,0,0.832,1
txn_000487,266.0,Debit Card,insufficient_funds,Yes Bank,4,6,1,0,0.723,1
txn_000488,425.68,UPI,bank_server_down,SBI,18,0,0,2,0.649,1
txn_000489,183.84,Debit Card,card_declined,HDFC,2,6,1,0,0.781,1
txn_000490,2275.05,Credit Card,insufficient_funds,SBI,5,3,0,1,0.695,0
txn_000491,400.61,UPI,wrong_otp,SBI,23,5,1,0,0.958,1
txn_000492,1733.56,Debit Card,bank_server_down,Axis,0,4,0,1,0.824,1
txn_000493,488.01,Credit Card,risk_flagged,IDFC,10,6,1,0,0.545,0
txn_000494,170.31,UPI,card_declined,SBI,6,5,1,0,0.537,1
txn_000495,412.17,UPI,risk_flagged,Axis,17,0,0,0,0.876,0
txn_000496,1372.15,Credit Card,card_declined,HDFC,10,2,0,0,0.744,1
txn_000497,1268.55,Debit Card,bank_server_down,ICICI,9,1,0,1,0.526,1
txn_000498,265.55,Debit Card,risk_flagged,Kotak,18,3,0,0,0.968,0
txn_000499,298.4,Credit Card,card_declined,SBI,4,6,1,1,0.62,1
txn_000500,533.5,UPI,insufficient_funds,Axis,12,0,0,0,0.572,1
txn_000501,2202.15,Debit Card,risk_flagged,HDFC,14,6,1,2,0.838,0
txn_000502,435.59,Credit Card,insufficient_funds,HDFC,18,3,0,0,0.88,0
txn_000503,490.06,UPI,network_timeout,Yes Bank,15,5,1,1,0.957,1
txn_000504,2089.23,UPI,network_timeout,ICICI,13,0,0,1,0.902,1
txn_000505,496.39,UPI,insufficient_funds,ICICI,2,4,0,0,0.679,0
txn_000506,324.39,UPI,network_timeout,HDFC,1,4,0,0,0.787,1
txn_000507,1512.32,UPI,wrong_otp,Axis,0,4,0,0,0.539,0
txn_000508,134.71,Debit Card,bank_server_down,Axis,20,1,0,0,0.944,1
txn_000509,772.28,UPI,card_declined,Yes Bank,7,2,0,1,0.854,0
txn_000510,189.84,Credit Card,insufficient_funds,Kotak,21,1,0,1,0.77,0
txn_000511,1267.24,Credit Card,risk_flagged,SBI,13,5,1,0,0.543,0
txn_000512,610.14,Credit Card,insufficient_funds,ICICI,17,5,1,0,0.747,0
txn_000513,2321.07,Debit Card,bank_server_down,Yes Bank,20,3,0,1,0.823,1
txn_000514,1431.6,Netbanking,insufficient_funds,Kotak,19,3,0,1,0.36,0
txn_000515,1638.44,UPI,insufficient_funds,HDFC,12,4,0,0,0.498,0
txn_000516,1519.67,Credit Card,network_timeout,Yes Bank,12,5,1,1,0.473,1
txn_000517,1996.17,Debit Card,card_declined,SBI,16,2,0,0,0.555,0
txn_000518,2018.23,UPI,wrong_otp,Yes Bank,23,0,0,1,0.721,0
txn_000519,167.0,Debit Card,network_timeout,IDFC,4,6,1,0,0.497,1
txn_000520,235.96,Netbanking,bank_server_down,ICICI,2,1,0,0,0.678,1
txn_000521,2261.84,Credit Card,insufficient_funds,Axis,19,4,0,0,0.531,0
txn_000522,1143.37,UPI,network_timeout,Yes Bank,3,0,0,0,0.663,1
txn_000523,2817.24,UPI,network_timeout,Axis,19,5,1,1,0.566,1
txn_000524,1272.76,Credit Card,insufficient_funds,Yes Bank,2,3,0,2,0.848,0
txn_000525,116.79,Credit Card,wrong_otp,ICICI,15,6,1,1,0.638,0
txn_000526,659.46,UPI,bank_server_down,Axis,13,6,1,0,0.717,1
txn_000527,461.98,Credit Card,wrong_otp,Yes Bank,14,1,0,0,0.593,0
txn_000528,504.38,UPI,expired_card,ICICI,21,3,0,0,0.882,0
txn_000529,1325.35,Debit Card,insufficient_funds,Kotak,23,3,0,1,0.548,0
txn_000530,730.08,Credit Card,insufficient_funds,HDFC,17,2,0,2,0.827,0
txn_000531,1396.73,Credit Card,wrong_otp,ICICI,2,6,1,1,0.941,0
txn_000532,380.11,Credit Card,bank_server_down,Kotak,19,1,0,0,0.566,0
txn_000533,917.36,UPI,risk_flagged,SBI,11,2,0,0,0.659,0
txn_000534,1285.39,UPI,bank_server_down,Kotak,3,1,0,0,0.61,0
txn_000535,1474.59,Netbanking,insufficient_funds,Kotak,18,6,1,2,0.889,0
txn_000536,318.0,UPI,network_timeout,ICICI,22,4,0,1,0.57,1
txn_000537,456.43,Netbanking,expired_card,HDFC,9,3,0,1,0.639,0
txn_000538,1549.67,Debit Card,insufficient_funds,HDFC,14,1,0,2,0.463,0
txn_000539,767.92,Netbanking,risk_flagged,ICICI,13,5,1,1,0.492,0
txn_000540,291.29,UPI,bank_server_down,IDFC,4,1,0,2,0.835,0
txn_000541,2729.92,UPI,insufficient_funds,HDFC,4,6,1,4,0.775,0
txn_000542,3952.11,Debit Card,bank_server_down,ICICI,1,0,0,0,0.639,1
txn_000543,338.21,Wallet,wrong_otp,SBI,22,3,0,0,0.362,0
txn_000544,11310.6,UPI,insufficient_funds,ICICI,11,5,1,1,0.892,0
txn_000545,540.08,Credit Card,card_declined,SBI,4,5,1,0,0.917,1
txn_000546,524.14,Credit Card,wrong_otp,Kotak,1,0,0,1,0.565,0
txn_000547,795.89,UPI,insufficient_funds,SBI,19,4,0,1,0.646,0
txn_000548,2201.54,Wallet,bank_server_down,IDFC,15,5,1,1,0.719,0
txn_000549,1937.6,UPI,wrong_otp,Yes Bank,4,2,0,0,0.909,1
txn_000550,385.61,Credit Card,bank_server_down,Kotak,16,3,0,0,0.315,1
txn_000551,209.88,Debit Card,insufficient_funds,ICICI,23,6,1,0,0.612,0
txn_000552,826.81,UPI,insufficient_funds,ICICI,3,0,0,0,0.377,0
txn_000553,187.14,Credit Card,bank_server_down,SBI,5,2,0,3,0.801,0
txn_000554,1360.34,UPI,network_timeout,IDFC,18,5,1,1,0.796,1
txn_000555,1040.39,Credit Card,insufficient_funds,SBI,17,3,0,0,0.641,1
txn_000556,389.71,UPI,bank_server_down,Kotak,23,4,0,0,0.546,0
txn_000557,1356.08,UPI,insufficient_funds,ICICI,6,5,1,1,0.625,1
txn_000558,1402.83,Credit Card,bank_server_down,ICICI,2,3,0,0,0.406,0
txn_000559,129.38,Credit Card,wrong_otp,Kotak,20,2,0,1,0.775,1
txn_000560,760.77,Debit Card,bank_server_down,HDFC,9,0,0,0,0.79,1
txn_000561,735.0,Netbanking,bank_server_down,Axis,4,4,0,1,0.664,0
txn_000562,596.64,UPI,bank_server_down,Kotak,19,5,1,1,0.365,1
txn_000563,4872.54,Debit Card,card_declined,SBI,7,1,0,2,0.832,1
txn_000564,1577.39,UPI,insufficient_funds,ICICI,17,4,0,1,0.893,0
txn_000565,744.28,Netbanking,bank_server_down,SBI,11,0,0,2,0.66,1
txn_000566,853.59,UPI,insufficient_funds,ICICI,3,4,0,1,0.812,0
txn_000567,202.65,UPI,insufficient_funds,HDFC,21,0,0,1,0.794,0
txn_000568,604.75,Debit Card,network_timeout,HDFC,8,2,0,3,0.744,1
txn_000569,670.87,UPI,network_timeout,Kotak,9,6,1,1,0.554,1
txn_000570,1583.17,UPI,insufficient_funds,Axis,9,3,0,1,0.657,1
txn_000571,4059.69,UPI,insufficient_funds,HDFC,6,3,0,0,0.827,0
txn_000572,866.32,UPI,insufficient_funds,ICICI,17,3,0,1,0.758,0
txn_000573,1347.8,Credit Card,insufficient_funds,HDFC,18,3,0,1,0.716,0
txn_000574,1883.63,UPI,insufficient_funds,Kotak,11,0,0,2,0.548,0
txn_000575,3072.77,UPI,insufficient_funds,Kotak,6,0,0,1,0.872,0
txn_000576,684.35,UPI,risk_flagged,SBI,12,1,0,0,0.741,1
txn_000577,1282.72,UPI,card_declined,SBI,8,2,0,0,0.879,0
txn_000578,1372.78,Credit Card,card_declined,IDFC,11,2,0,0,0.936,0
txn_000579,1056.73,Netbanking,risk_flagged,SBI,1,6,1,1,0.965,0
txn_000580,568.49,Debit Card,insufficient_funds,Kotak,4,5,1,1,0.899,0
txn_000581,185.33,Debit Card,card_declined,SBI,7,2,0,0,0.939,0
txn_000582,101.5,UPI,insufficient_funds,Kotak,11,1,0,0,0.746,1
txn_000583,5191.9,UPI,card_declined,IDFC,19,5,1,1,0.49,0
txn_000584,646.9,Debit Card,insufficient_funds,SBI,15,0,0,1,0.627,0
txn_000585,1972.18,UPI,risk_flagged,ICICI,22,4,0,0,0.848,0
txn_000586,353.75,Debit Card,card_declined,SBI,0,0,0,0,0.482,0
txn_000587,295.46,UPI,risk_flagged,Axis,20,6,1,0,0.876,0
txn_000588,109.57,UPI,insufficient_funds,Kotak,15,6,1,1,0.74,0
txn_000589,715.75,UPI,card_declined,Yes Bank,1,6,1,1,0.851,1
txn_000590,1617.37,Credit Card,insufficient_funds,Kotak,18,1,0,0,0.935,0
txn_000591,235.05,Debit Card,card_declined,SBI,19,1,0,0,0.655,1
txn_000592,470.23,Netbanking,card_declined,ICICI,15,2,0,0,0.626,0
txn_000593,295.74,Netbanking,wrong_otp,Axis,23,6,1,0,0.529,1
txn_000594,1698.95,Debit Card,wrong_otp,IDFC,9,1,0,0,0.834,1
txn_000595,388.55,UPI,network_timeout,IDFC,17,2,0,0,0.832,0
txn_000596,1318.73,UPI,expired_card,HDFC,14,2,0,0,0.753,0
txn_000597,1091.93,Debit Card,bank_server_down,Yes Bank,21,3,0,1,0.505,1
txn_000598,117.58,UPI,network_timeout,Axis,1,0,0,2,0.707,1
txn_000599,1090.73,UPI,insufficient_funds,HDFC,3,2,0,2,0.786,1
txn_000600,2980.13,Credit Card,risk_flagged,Axis,0,3,0,2,0.609,0
txn_000601,892.52,Debit Card,network_timeout,Yes Bank,9,0,0,0,0.833,1
txn_000602,925.3,Debit Card,expired_card,Kotak,12,2,0,2,0.589,0
txn_000603,290.81,UPI,bank_server_down,HDFC,15,1,0,0,0.841,1
txn_000604,835.28,UPI,network_timeout,IDFC,3,2,0,2,0.82,1
txn_000605,3080.98,UPI,bank_server_down,HDFC,7,2,0,0,0.918,1
txn_000606,157.2,UPI,insufficient_funds,HDFC,9,6,1,1,0.82,0
txn_000607,2722.15,UPI,wrong_otp,SBI,16,0,0,0,0.743,1
txn_000608,913.97,Credit Card,bank_server_down,Axis,14,3,0,3,0.832,1
txn_000609,529.53,Debit Card,bank_server_down,Axis,20,2,0,1,0.368,1
txn_000610,1930.19,UPI,card_declined,SBI,7,0,0,2,0.622,1
txn_000611,2567.69,UPI,card_declined,Axis,19,5,1,1,0.68,1
txn_000612,460.07,UPI,card_declined,ICICI,17,2,0,1,0.797,1
txn_000613,934.73,UPI,insufficient_funds,Kotak,7,5,1,0,0.855,0
txn_000614,1096.29,UPI,insufficient_funds,Yes Bank,17,1,0,0,0.958,1
txn_000615,391.21,Netbanking,wrong_otp,IDFC,8,5,1,1,0.531,1
txn_000616,2747.38,UPI,bank_server_down,Kotak,3,2,0,0,0.878,1
txn_000617,1234.09,UPI,network_timeout,IDFC,1,3,0,0,0.774,0
txn_000618,498.74,UPI,risk_flagged,Kotak,19,5,1,1,0.852,0
txn_000619,212.46,Credit Card,wrong_otp,ICICI,23,2,0,0,0.561,1
txn_000620,1752.92,Credit Card,card_declined,Axis,18,5,1,1,0.373,1
txn_000621,157.47,UPI,network_timeout,IDFC,22,4,0,1,0.667,1
txn_000622,345.66,Credit Card,bank_server_down,Axis,19,6,1,1,0.429,1
txn_000623,1659.61,UPI,insufficient_funds,Axis,12,0,0,0,0.983,0
txn_000624,283.3,Debit Card,card_declined,IDFC,8,3,0,0,0.563,1
txn_000625,385.64,Debit Card,card_declined,HDFC,8,6,1,1,0.832,0
txn_000626,491.51,Debit Card,expired_card,Yes Bank,14,2,0,0,0.748,0
txn_000627,392.3,Debit Card,insufficient_funds,HDFC,21,4,0,0,0.751,0
txn_000628,443.59,Credit Card,insufficient_funds,Axis,1,3,0,0,0.648,0
txn_000629,1307.17,UPI,expired_card,HDFC,20,2,0,1,0.419,0
txn_000630,1479.73,Credit Card,bank_server_down,Kotak,4,5,1,0,0.87,1
txn_000631,727.87,UPI,bank_server_down,Kotak,9,6,1,0,0.639,1
txn_000632,1907.08,Debit Card,network_timeout,IDFC,11,4,0,0,0.347,0
txn_000633,336.81,Debit Card,insufficient_funds,IDFC,8,4,0,2,0.851,0
txn_000634,1214.07,UPI,bank_server_down,ICICI,20,5,1,1,0.717,1
txn_000635,958.87,Credit Card,network_timeout,HDFC,8,4,0,1,0.857,1
txn_000636,366.51,UPI,wrong_otp,ICICI,22,5,1,0,0.701,1
txn_000637,919.69,Netbanking,expired_card,ICICI,18,5,1,0,0.856,0
txn_000638,692.07,Debit Card,network_timeout,HDFC,6,2,0,0,0.805,0
txn_000639,2535.42,Credit Card,risk_flagged,ICICI,23,4,0,0,0.67,0
txn_000640,1370.56,Debit Card,network_timeout,ICICI,11,3,0,1,0.989,1
txn_000641,1810.81,UPI,wrong_otp,Yes Bank,9,2,0,1,0.865,0
txn_000642,657.01,UPI,insufficient_funds,Axis,16,3,0,0,0.924,1
txn_000643,135.5,UPI,network_timeout,ICICI,9,5,1,2,0.948,0
txn_000644,312.67,Credit Card,network_timeout,IDFC,21,5,1,0,0.424,1
txn_000645,1062.99,UPI,insufficient_funds,HDFC,3,0,0,1,0.738,0
txn_000646,1266.61,UPI,insufficient_funds,ICICI,7,3,0,0,0.7,1
txn_000647,3118.91,UPI,insufficient_funds,SBI,11,0,0,0,0.866,0
txn_000648,1143.04,UPI,wrong_otp,IDFC,20,5,1,1,0.833,0
txn_000649,464.99,UPI,wrong_otp,Axis,22,5,1,0,0.476,1
txn_000650,183.83,Credit Card,wrong_otp,SBI,20,2,0,2,0.863,0
txn_000651,214.63,Credit Card,network_timeout,Yes Bank,11,6,1,3,0.763,1
txn_000652,184.08,Credit Card,bank_server_down,SBI,6,4,0,1,0.867,1
txn_000653,2103.36,Debit Card,insufficient_funds,ICICI,12,6,1,0,0.878,0
txn_000654,111.43,UPI,insufficient_funds,Kotak,18,1,0,1,0.695,0
txn_000655,453.8,Credit Card,card_declined,IDFC,7,5,1,1,0.397,0
txn_000656,525.96,Debit Card,insufficient_funds,SBI,10,2,0,2,0.351,0
txn_000657,169.7,UPI,insufficient_funds,Axis,6,3,0,0,0.704,1
txn_000658,332.69,Credit Card,card_declined,Yes Bank,5,1,0,0,0.55,1
txn_000659,907.3,Debit Card,card_declined,HDFC,22,5,1,0,0.622,0
txn_000660,238.1,Debit Card,card_declined,Yes Bank,11,6,1,1,0.895,0
txn_000661,1477.31,Wallet,wrong_otp,HDFC,23,1,0,1,0.523,1
txn_000662,978.14,UPI,wrong_otp,HDFC,16,4,0,1,0.47,1
txn_000663,2221.23,UPI,insufficient_funds,Axis,6,3,0,0,0.681,1
txn_000664,33.32,Debit Card,network_timeout,ICICI,18,4,0,1,0.675,0
txn_000665,154.39,UPI,card_declined,IDFC,16,0,0,1,0.909,0
txn_000666,2709.51,UPI,insufficient_funds,SBI,2,6,1,2,0.689,0
txn_000667,1922.26,UPI,bank_server_down,ICICI,19,1,0,1,0.826,1
txn_000668,583.57,Wallet,insufficient_funds,Axis,20,5,1,0,0.644,1
txn_000669,562.47,UPI,card_declined,IDFC,20,6,1,0,0.21,0
txn_000670,1070.36,Credit Card,bank_server_down,IDFC,1,3,0,2,0.959,0
txn_000671,444.49,Wallet,insufficient_funds,Kotak,23,3,0,0,0.869,1
txn_000672,519.71,UPI,wrong_otp,Axis,2,6,1,1,0.736,0
txn_000673,734.26,Credit Card,wrong_otp,HDFC,15,5,1,0,0.517,0
txn_000674,551.11,Netbanking,card_declined,SBI,23,6,1,1,0.504,1
txn_000675,1264.42,Credit Card,card_declined,Axis,9,1,0,1,0.901,1
